id,address,source,city,country,zip,sourceId,state,longitude,latitude,updated
951,25 Chive Court,2XL,Stapleford,GB,LN6,58731723-9a64-49af-8e64-7fe83ffda63f,ENG,-0.687802,53.10672,9/22/20
,,2XL,,CN,,098b8210-4227-4f7f-b6a9-b65a5a5cb08d,,112.469023,34.683646,8/21/18
953,8 Alpine Crossing,S,Guanlu,CN,,009739da-f4ec-4cdb-b38c-5ab7deab7061,,114.055261,22.719257,4/25/20
954,00977 Kennedy Center,2XL,Huskvarna,SE,561 85,86bc5d12-183e-409d-a644-1d11987034cb,F,14.2483538,57.7911244,2/6/19
955,8 Shelley Junction,XS,Corral,CL,,28ec5827-9d7a-4660-bcab-feb43906a011,,-73.4315987,-39.8885744,2/25/18
956,2325 Lighthouse Bay Junction,2XL,Dushanbe,TJ,,225756eb-5e87-408e-8921-5f0d8b2e83c7,,68.7870384,38.5597722,10/21/19
957,688 Ilene Drive,XL,Yantian,CN,,955a7310-64d2-4af5-abcc-415dbe5f0df6,,114.236875,22.556499,9/19/18
,,2XL,,AF,,5ca044dd-cea3-46c6-8925-7a590d728693,,64.4082082,31.6095648,11/15/18
959,37626 Schurz Pass,3XL,Paoay,PH,2902,50234f79-8ee8-4358-91ce-1fb79b80286a,,120.5168009,18.1405298,12/20/20
960,36 Esker Pass,XS,Tirah,IL,,303c1b5c-dcc7-43cb-b694-49a4a8e81932,,34.950506,32.235466,1/31/20
961,2 Dapin Street,3XL,Seara,PT,4845-028,a9a08aeb-a252-4cd0-a6b9-38f2891bf8b0,3,-8.2060587,41.6929759,9/19/18
962,15593 Everett Street,2XL,Oropós,GR,,a258f70e-8009-4297-bf32-c0bce1727186,,23.7548814,38.3032384,9/21/19
963,14125 Knutson Place,2XL,Mugala,CN,,4c9e0078-b558-4f06-9687-bfccffb98675,,81.660646,36.85608,5/17/20
964,22996 Summit Pass,3XL,Na Muen,TH,55180,6c16d484-677b-496d-8d7b-7ddeedaf6e12,,100.5746224,18.1821215,4/25/20
965,780 Grasskamp Center,L,Stanisław Dolny,PL,34-143,20338d32-ca03-4e0f-a5a0-512e0f7d3342,,19.665565,49.896113,11/30/20
966,4 Gale Place,L,Sijunjung,ID,,f659285c-b814-4bf8-8bc9-a44e2f89a3cd,,101.0711758,-0.6647007,11/22/20
967,5289 Shasta Hill,2XL,Malhou,PT,2380-506,56d8f557-9b43-4ebe-a246-ec42f279d7b3,14,-8.6985716,39.4242713,11/29/20
968,15747 Roth Circle,XL,Göteborg,SE,401 24,3a6d2ee5-c22b-430d-8680-4b43a7805542,O,11.9727803,57.7069317,2/12/20
969,6 Bartillon Junction,2XL,Xarrë,AL,,a2c82c1c-05b5-4e40-b9bc-69d09e20d172,,20.0598549,39.7271767,12/2/19
970,8 Maple Court,2XL,Catalão,BR,75700-000,03bc213a-d3a6-45d2-a268-451987467d3d,,-47.944531,-18.1661375,3/3/20
971,47 Fair Oaks Plaza,M,Sloboda,RU,397743,c920cbfe-f1f0-4921-9080-753edd10b396,,40.2997102,51.1434519,7/29/20
972,53 Independence Crossing,3XL,Jönköping,SE,551 21,f97b4428-d5a1-4fb0-a083-4638f38f8af9,F,14.3117654,57.7123057,4/12/20
973,133 Caliangt Place,S,Żabieniec,PL,05-509,eb8352e2-49f3-444b-b453-48b8ef128ea2,,20.3964722,53.1106929,2/9/18
,,M,,CN,,44333c78-de99-48ff-b394-040c750967a6,,123.236944,41.267244,2/16/18
975,8434 Corben Plaza,L,Maracanaú,BR,61900-000,b270ccc2-3c71-47e8-9930-90c9e88efc97,,-38.602824,-3.870003,7/14/20
976,8 Talisman Hill,L,Severo-Yeniseyskiy,RU,192289,1b4aac99-e354-42dc-a50e-5a19fb5bc62f,,93.0249306,60.3767999,7/18/18
977,8 Meadow Vale Avenue,M,Jacarezinho,BR,86400-000,3e914f05-d56d-4f31-8536-22effe872ea0,,-49.9783088,-23.1734868,3/11/19
978,6 Shasta Road,S,Bu‘eina,IL,,789b92e9-bda4-4b49-9af9-6d7e3678766d,,35.271917,32.929538,11/3/20
979,560 Dexter Circle,2XL,Cartagena,CO,130027,34e2e348-ae90-43d7-a00e-10e4ccc36085,,-74.9438915,10.9819737,8/17/18
980,8221 Ryan Parkway,2XL,Arosbaya,ID,,b42f6f4d-10a1-4e7a-8e4b-3bd999509dcc,,112.8463007,-6.9704332,6/9/18
981,55 Bellgrove Alley,XS,Duba,SA,,7a6a0220-631e-41b0-a47a-15b01c1f806e,,35.7243073,27.3457474,3/16/19
982,01716 Columbus Alley,S,Rizó,GR,,f30aa08e-ea9c-4f35-b218-5c1ca80b6db4,,22.1375317,40.7338864,11/15/19
983,9 Erie Pass,M,Novoaleksandrovsk,RU,356003,7ac9757c-4244-497d-8e91-c82fc088c7e5,,41.1600688,45.4885295,5/27/18
984,5813 Mayfield Street,M,Berendeyevo,RU,152000,478a49c7-8529-4d23-bec2-f05bb2d809ef,,39.3104788,43.9480111,7/1/19
985,83 Bultman Place,M,Dailekh,NP,,039ace7e-e118-4476-9ee9-8da284de4260,,81.647344,28.9261863,7/7/18
986,03 Derek Hill,M,Mingshan,CN,,23477d7b-e32a-41a6-8c99-6a11de2a76cd,,103.109184,30.069954,5/28/19
987,7787 Sloan Crossing,M,Ocote Paulino,HN,,0a0c4107-7cee-412b-a9ca-77593f190f76,,-87.6,15.41667,4/22/20
988,7 Hoepker Alley,M,Frederiksberg,DK,1865,0d125bbd-36d7-479d-a2cf-2bd7264f8d5d,1084,12.5383906,55.6789638,3/31/18
989,3639 Doe Crossing Junction,M,Suren,ID,,372d50f2-c58b-4590-8c77-935b6ef5b757,,109.8975853,-7.7533886,8/26/19
990,75 Spenser Point,M,Mlimba,TZ,,a4969c65-fdb3-4d32-9d44-853b06fe3ce6,,35.8089055,-8.7824511,4/3/18
991,72 Lyons Junction,M,Konibodom,TJ,,827c0cbe-f1f7-4a79-9863-bbc69c035fd0,,70.419388,40.2982408,5/27/20
992,55761 Barby Trail,M,Iset’,RU,624082,c44cd9c4-d0c8-4a1a-a910-62b96220b474,,60.3645218,56.975553,7/24/20
993,59168 Debra Terrace,M,Santa Bárbara d'Oeste,BR,13450-000,7247c0bd-b5ee-4b80-ad34-ac41f49c83cd,,-47.4147585,-22.7557422,5/24/19
994,56 Mcguire Park,M,Cisadap,ID,,078a17fc-501b-434f-a450-5fd55ef63e49,,108.3059677,-7.3052247,2/9/18
995,1617 Quincy Court,M,Soito,PT,3460-710,8fe23417-9ecd-4494-bc3a-8d01463721aa,18,-8.1110545,40.4690667,4/12/18
996,0 Spohn Park,M,Hässleholm,SE,281 43,66e7bbd7-b35a-4f8b-98b7-68f61e0ef863,M,13.8037716,56.1629286,7/24/19
997,0 Lakeland Avenue,M,Bianba,CN,,bdca33eb-ab24-40c0-b556-4d51cfe52697,,94.7078,30.933652,9/9/19
998,85 Cherokee Avenue,M,Zhangbang,CN,,891d894d-26dd-4e87-94ea-e52c0d1ecbb9,,121.121123,31.145454,11/21/19
999,6745 Bluestem Way,M,Mozio,CN,,7c66a668-99d9-4a83-ab6a-f5c0a6e187dc,,105.037225,34.289806,10/3/20
1000,96346 northwestern plaza,M,Bayuwan,ID,,126771d5-01b2-4f3c-a58f-9a990fbc68ae,,114.3691416,-8.2190944,4/3/20
1001,7787 slloan Crossing,S,Ocote Paulino,HN,,0a0c4107-7cee-412b-a9ca-77593f190f76,,-87.6,15.41667,1/17/18
1002,7 Hoeopker Alley,S,Frederiksberg,DK,1865,0d125bbd-36d7-479d-a2cf-2bd7264f8d5d,1084,12.5383906,55.6789638,2/6/20
1003,3639 Doe  Crossing junction,S,Sureni,ID,,372d50f2-c58b-4590-8c77-935b6ef5b757,,109.8975853,-7.7533886,1/4/19
1004,75 spenser point place,S,Mlimba,TZ,,a4969c65-fdb3-4d32-9d44-853b06fe3ce6,,35.8089055,-8.7824511,3/9/19
1005,72 Lyoons Junction,S,Konibodom,TJ,,827c0cbe-f1f7-4a79-9863-bbc69c035fd0,,70.419388,40.2982408,5/23/18
1006,55761 Barby Traile,S,Iset’,RU,624082,c44cd9c4-d0c8-4a1a-a910-62b96220b474,,60.3645218,56.975553,11/1/20
1007,59168 Deb Terrace,S,Santa Bárbara d'Oeste,BR,13450-000,7247c0bd-b5ee-4b80-ad34-ac41f49c83cd,,-47.4147585,-22.7557422,9/26/20
1008,56 McGuire Pk,S,Cisadap,ID,,078a17fc-501b-434f-a450-5fd55ef63e49,,108.3059677,-7.3052247,12/6/18
1009,1617 Le quincy Court,S,Soito,PT,3460-710,8fe23417-9ecd-4494-bc3a-8d01463721aa,18,-8.1110545,40.4690667,9/25/19
1010,0 Spohn Park,S,Hässleholm,SE,281 43,66e7bbd7-b35a-4f8b-98b7-68f61e0ef863,M,13.8037716,56.1629286,1/11/18
1011,0 Lakeland St,S,Bianba,CN,,bdca33eb-ab24-40c0-b556-4d51cfe52697,,94.7078,30.933652,9/4/18
1012,85 Cherokee,S,Zhangbhang,CN,,891d894d-26dd-4e87-94ea-e52c0d1ecbb9,,121.121123,31.145454,3/11/18
1013,6745 Bluestemm Way,S,Mozi,CN,,7c66a668-99d9-4a83-ab6a-f5c0a6e187dc,,105.037225,34.289806,4/26/18
1014,96346 Northwestern ,S,Bayuwan,ID,,126771d5-01b2-4f3c-a58f-9a990fbc68ae,,114.3691416,-8.2190944,1/1/21
